#args_tuples: [('--train-perct', '1.0'), ('test', False), ('--clip-grad', '5.0'), ('--lr', '0.001'), ('--batch-size', '32'), ('--train-tgt', None), ('--max-epoch', '1000'), ('train', True), ('--max-num-trial', '5'), ('--lr-decay', '0.5'), ('--num-classes', '5'), ('--input-feed', False), ('--save-to', 'model.bin'), ('--dev-tgt', None), ('--beam-size', '5'), ('--dropout', '0.3'), ('--help', False), ('--sample-size', '5'), ('--valid-niter', '2000'), ('--patience', '5'), ('--embed-size', '50'), ('--uniform-init', '0.1'), ('MODEL_PATH', None), ('--dev-src', None), ('--max-decoding-time-step', '70'), ('--seed', '0'), ('--data-aug-nx', '4'), ('--log-every', '100'), ('--dev-perct', '1.0'), ('--data-aug-amount', '0.01'), ('--data-aug', '"None"'), ('--cuda', True), ('--train-src', None), ('--hidden-size', '100')]
#--train-perct: 1.0
#test: False
#--clip-grad: 5.0
#--lr: 0.001
#--batch-size: 32
#--train-tgt: None
#--max-epoch: 1000
#train: True
#--max-num-trial: 5
#--lr-decay: 0.5
#--num-classes: 5
#--input-feed: False
#--save-to: model.bin
#--dev-tgt: None
#--beam-size: 5
#--dropout: 0.3
#--help: False
#--sample-size: 5
#--valid-niter: 2000
#--patience: 5
#--embed-size: 50
#--uniform-init: 0.1
#MODEL_PATH: None
#--dev-src: None
#--max-decoding-time-step: 70
#--seed: 0
#--data-aug-nx: 4
#--log-every: 100
#--dev-perct: 1.0
#--data-aug-amount: 0.01
#--data-aug: "None"
#--cuda: True
#--train-src: None
#--hidden-size: 100
#epoch, train iter, train score
83, 22000, 0.32
83, 22100, 1.31
84, 22200, 1.31
84, 22300, 1.28
84, 22400, 1.32
85, 22500, 1.29
85, 22600, 1.28
86, 22700, 1.29
86, 22800, 1.27
86, 22900, 1.25
87, 23000, 1.27
87, 23100, 1.26
87, 23200, 1.24
88, 23300, 1.24
88, 23400, 1.24
89, 23500, 1.23
89, 23600, 1.23
89, 23700, 1.22
90, 23800, 1.20
90, 23900, 1.21
90, 24000, 1.20
91, 24100, 1.20
91, 24200, 1.19
92, 24300, 1.17
92, 24400, 1.16
92, 24500, 1.16
93, 24600, 1.16
93, 24700, 1.15
93, 24800, 1.14
94, 24900, 1.10
94, 25000, 1.14
95, 25100, 1.13
95, 25200, 1.11
95, 25300, 1.11
96, 25400, 1.10
96, 25500, 1.08
96, 25600, 1.11
97, 25700, 1.06
97, 25800, 1.05
98, 25900, 1.07
98, 26000, 1.05
98, 26100, 1.02
99, 26200, 1.04
99, 26300, 1.02
99, 26400, 1.02
100, 26500, 1.00
100, 26600, 0.98
100, 26700, 1.02
101, 26800, 0.96
101, 26900, 1.00
102, 27000, 0.97
102, 27100, 0.95
102, 27200, 0.95
103, 27300, 0.91
103, 27400, 0.94
103, 27500, 0.94
104, 27600, 0.90
104, 27700, 0.91
105, 27800, 0.89
105, 27900, 0.89
105, 28000, 0.92
106, 28100, 0.88
106, 28200, 0.89
106, 28300, 0.88
107, 28400, 0.84
107, 28500, 0.84
108, 28600, 0.83
108, 28700, 0.82
108, 28800, 0.85
109, 28900, 0.83
109, 29000, 0.79
109, 29100, 0.82
110, 29200, 0.78
110, 29300, 0.78
111, 29400, 0.77
111, 29500, 0.77
111, 29600, 0.77
112, 29700, 0.74
112, 29800, 0.74
112, 29900, 0.76
113, 30000, 0.72
113, 30100, 0.73
114, 30200, 0.73
114, 30300, 0.71
114, 30400, 0.70
115, 30500, 0.70
115, 30600, 0.68
115, 30700, 0.70
116, 30800, 0.65
116, 30900, 0.69
117, 31000, 0.66
117, 31100, 0.65
117, 31200, 0.68
118, 31300, 0.62
118, 31400, 0.63
118, 31500, 0.67
119, 31600, 0.62
119, 31700, 0.65
120, 31800, 0.62
120, 31900, 0.59
120, 32000, 0.63
121, 32100, 1.32
121, 32200, 1.29
121, 32300, 1.29
122, 32400, 1.30
122, 32500, 1.31
123, 32600, 1.27
123, 32700, 1.29
123, 32800, 1.28
124, 32900, 1.27
124, 33000, 1.28
124, 33100, 1.27
125, 33200, 1.25
125, 33300, 1.27
126, 33400, 1.26
126, 33500, 1.26
126, 33600, 1.27
127, 33700, 1.26
127, 33800, 1.25
127, 33900, 1.24
128, 34000, 1.22
128, 34100, 1.24
129, 34200, 1.24
129, 34300, 1.24
129, 34400, 1.23
130, 34500, 1.20
130, 34600, 1.22
130, 34700, 1.24
131, 34800, 1.21
131, 34900, 1.20
132, 35000, 1.20
132, 35100, 1.21
132, 35200, 1.21
133, 35300, 1.20
133, 35400, 1.20
133, 35500, 1.19
134, 35600, 1.21
134, 35700, 1.19
135, 35800, 1.19
135, 35900, 1.20
135, 36000, 1.18
136, 36100, 1.16
136, 36200, 1.16
136, 36300, 1.17
137, 36400, 1.18
137, 36500, 1.15
138, 36600, 1.18
138, 36700, 1.14
138, 36800, 1.16
139, 36900, 1.13
139, 37000, 1.16
139, 37100, 1.14
140, 37200, 1.13
140, 37300, 1.13
141, 37400, 1.10
141, 37500, 1.13
141, 37600, 1.11
142, 37700, 1.12
142, 37800, 1.11
142, 37900, 1.10
143, 38000, 1.11
143, 38100, 1.10
144, 38200, 1.09
144, 38300, 1.10
144, 38400, 1.09
145, 38500, 1.08
145, 38600, 1.09
145, 38700, 1.07
146, 38800, 1.06
146, 38900, 1.07
147, 39000, 1.06
147, 39100, 1.06
147, 39200, 1.06
148, 39300, 1.05
148, 39400, 1.06
148, 39500, 1.05
149, 39600, 1.02
149, 39700, 1.03
150, 39800, 1.04
150, 39900, 1.01
150, 40000, 1.02
151, 40100, 1.01
151, 40200, 1.01
151, 40300, 1.00
152, 40400, 0.98
152, 40500, 1.01
153, 40600, 1.01
153, 40700, 0.99
153, 40800, 1.00
154, 40900, 0.97
154, 41000, 0.97
154, 41100, 0.99
155, 41200, 0.98
155, 41300, 0.93
156, 41400, 0.97
156, 41500, 0.94
156, 41600, 0.97
157, 41700, 0.96
157, 41800, 0.94
157, 41900, 0.95
158, 42000, 0.94
158, 42100, 1.31
159, 42200, 1.31
159, 42300, 1.31
159, 42400, 1.31
160, 42500, 1.29
160, 42600, 1.28
160, 42700, 1.30
161, 42800, 1.29
161, 42900, 1.29
162, 43000, 1.28
162, 43100, 1.28
162, 43200, 1.27
163, 43300, 1.29
163, 43400, 1.27
163, 43500, 1.26
164, 43600, 1.28
164, 43700, 1.27
165, 43800, 1.28
165, 43900, 1.27
165, 44000, 1.28
166, 44100, 1.29
166, 44200, 1.26
166, 44300, 1.25
167, 44400, 1.28
167, 44500, 1.27
168, 44600, 1.25
168, 44700, 1.26
168, 44800, 1.25
169, 44900, 1.26
169, 45000, 1.26
169, 45100, 1.24
170, 45200, 1.27
170, 45300, 1.25
171, 45400, 1.24
171, 45500, 1.25
171, 45600, 1.24
172, 45700, 1.23
172, 45800, 1.25
172, 45900, 1.25
173, 46000, 1.23
173, 46100, 1.24
174, 46200, 1.23
174, 46300, 1.21
174, 46400, 1.24
175, 46500, 1.24
175, 46600, 1.23
175, 46700, 1.22
176, 46800, 1.21
176, 46900, 1.22
177, 47000, 1.24
177, 47100, 1.22
177, 47200, 1.21
178, 47300, 1.23
178, 47400, 1.22
178, 47500, 1.21
179, 47600, 1.21
179, 47700, 1.22
180, 47800, 1.20
180, 47900, 1.20
180, 48000, 1.21
181, 48100, 1.20
181, 48200, 1.19
181, 48300, 1.21
182, 48400, 1.18
182, 48500, 1.19
183, 48600, 1.20
183, 48700, 1.20
183, 48800, 1.19
184, 48900, 1.21
184, 49000, 1.19
184, 49100, 1.20
