#args_tuples: [('--patience', '5'), ('test', False), ('--dropout', '0.6'), ('--seed', '0'), ('--train-tgt', None), ('--max-epoch', '1000'), ('--train-perct', '1.0'), ('--num-classes', '5'), ('--lr', '0.001'), ('--clip-grad', '5.0'), ('--save-to', 'model.bin'), ('--max-num-trial', '5'), ('--dev-src', None), ('--embed-size', '50'), ('--uniform-init', '0.1'), ('--beam-size', '5'), ('--dev-perct', '1.0'), ('--data-aug', '"None"'), ('--train-src', None), ('--cuda', True), ('--lr-decay', '0.5'), ('--input-feed', False), ('--hidden-size', '100'), ('--sample-size', '5'), ('train', True), ('MODEL_PATH', None), ('--dev-tgt', None), ('--max-decoding-time-step', '70'), ('--batch-size', '32'), ('--help', False), ('--valid-niter', '2000'), ('--log-every', '100')]
#--patience: 5
#test: False
#--dropout: 0.6
#--seed: 0
#--train-tgt: None
#--max-epoch: 1000
#--train-perct: 1.0
#--num-classes: 5
#--lr: 0.001
#--clip-grad: 5.0
#--save-to: model.bin
#--max-num-trial: 5
#--dev-src: None
#--embed-size: 50
#--uniform-init: 0.1
#--beam-size: 5
#--dev-perct: 1.0
#--data-aug: "None"
#--train-src: None
#--cuda: True
#--lr-decay: 0.5
#--input-feed: False
#--hidden-size: 100
#--sample-size: 5
#train: True
#MODEL_PATH: None
#--dev-tgt: None
#--max-decoding-time-step: 70
#--batch-size: 32
#--help: False
#--valid-niter: 2000
#--log-every: 100
#epoch, train iter, train score
85, 22600, 0.82
86, 22700, 0.82
86, 22800, 0.81
86, 22900, 0.82
87, 23000, 0.83
87, 23100, 0.81
87, 23200, 0.83
88, 23300, 0.81
88, 23400, 0.82
89, 23500, 0.81
89, 23600, 0.79
89, 23700, 0.82
90, 23800, 0.81
90, 23900, 0.79
90, 24000, 0.79
91, 24100, 1.37
91, 24200, 1.34
92, 24300, 1.34
92, 24400, 1.33
92, 24500, 1.32
93, 24600, 1.31
93, 24700, 1.32
93, 24800, 1.32
94, 24900, 1.29
94, 25000, 1.32
95, 25100, 1.31
95, 25200, 1.29
95, 25300, 1.30
96, 25400, 1.30
96, 25500, 1.27
96, 25600, 1.29
97, 25700, 1.27
97, 25800, 1.27
98, 25900, 1.29
98, 26000, 1.27
98, 26100, 1.25
99, 26200, 1.26
99, 26300, 1.25
99, 26400, 1.24
100, 26500, 1.24
100, 26600, 1.24
100, 26700, 1.26
101, 26800, 1.22
101, 26900, 1.24
102, 27000, 1.21
102, 27100, 1.21
102, 27200, 1.20
103, 27300, 1.19
103, 27400, 1.19
103, 27500, 1.22
104, 27600, 1.19
104, 27700, 1.20
105, 27800, 1.17
105, 27900, 1.18
105, 28000, 1.19
106, 28100, 1.17
106, 28200, 1.19
106, 28300, 1.18
107, 28400, 1.13
107, 28500, 1.13
108, 28600, 1.14
108, 28700, 1.13
108, 28800, 1.16
109, 28900, 1.15
109, 29000, 1.12
109, 29100, 1.14
110, 29200, 1.12
110, 29300, 1.12
111, 29400, 1.12
111, 29500, 1.10
111, 29600, 1.10
112, 29700, 1.10
112, 29800, 1.11
112, 29900, 1.10
113, 30000, 1.08
113, 30100, 1.09
114, 30200, 1.10
114, 30300, 1.08
114, 30400, 1.07
115, 30500, 1.07
115, 30600, 1.06
115, 30700, 1.08
116, 30800, 1.04
116, 30900, 1.07
117, 31000, 1.04
117, 31100, 1.03
117, 31200, 1.07
118, 31300, 1.03
118, 31400, 1.02
118, 31500, 1.05
119, 31600, 1.02
119, 31700, 1.01
120, 31800, 1.02
120, 31900, 0.99
120, 32000, 1.03
121, 32100, 0.99
121, 32200, 0.98
121, 32300, 0.99
122, 32400, 0.99
122, 32500, 0.99
123, 32600, 0.99
123, 32700, 0.96
123, 32800, 0.99
124, 32900, 0.96
124, 33000, 0.95
124, 33100, 0.97
125, 33200, 0.93
125, 33300, 0.94
126, 33400, 0.96
126, 33500, 0.96
126, 33600, 0.95
127, 33700, 0.95
127, 33800, 0.95
127, 33900, 0.94
128, 34000, 0.92
128, 34100, 1.35
129, 34200, 1.34
129, 34300, 1.35
129, 34400, 1.33
130, 34500, 1.32
130, 34600, 1.33
130, 34700, 1.32
131, 34800, 1.33
131, 34900, 1.31
132, 35000, 1.30
132, 35100, 1.32
132, 35200, 1.30
133, 35300, 1.30
133, 35400, 1.31
133, 35500, 1.29
134, 35600, 1.32
134, 35700, 1.29
135, 35800, 1.31
135, 35900, 1.30
135, 36000, 1.30
136, 36100, 1.28
136, 36200, 1.28
136, 36300, 1.29
137, 36400, 1.29
137, 36500, 1.28
138, 36600, 1.29
138, 36700, 1.28
138, 36800, 1.29
139, 36900, 1.24
139, 37000, 1.30
139, 37100, 1.27
140, 37200, 1.28
140, 37300, 1.26
141, 37400, 1.26
141, 37500, 1.26
141, 37600, 1.28
142, 37700, 1.25
142, 37800, 1.25
142, 37900, 1.25
143, 38000, 1.25
143, 38100, 1.25
144, 38200, 1.24
144, 38300, 1.24
144, 38400, 1.24
145, 38500, 1.25
145, 38600, 1.25
145, 38700, 1.26
146, 38800, 1.22
146, 38900, 1.23
147, 39000, 1.24
147, 39100, 1.20
147, 39200, 1.22
148, 39300, 1.21
148, 39400, 1.24
148, 39500, 1.24
149, 39600, 1.19
149, 39700, 1.21
150, 39800, 1.22
150, 39900, 1.20
150, 40000, 1.22
151, 40100, 1.21
151, 40200, 1.20
151, 40300, 1.19
152, 40400, 1.20
152, 40500, 1.19
153, 40600, 1.20
153, 40700, 1.20
153, 40800, 1.18
154, 40900, 1.18
154, 41000, 1.19
154, 41100, 1.19
155, 41200, 1.17
155, 41300, 1.16
156, 41400, 1.18
156, 41500, 1.16
156, 41600, 1.16
157, 41700, 1.18
157, 41800, 1.17
157, 41900, 1.16
158, 42000, 1.15
158, 42100, 1.16
159, 42200, 1.15
159, 42300, 1.16
159, 42400, 1.15
160, 42500, 1.13
160, 42600, 1.13
160, 42700, 1.15
161, 42800, 1.15
161, 42900, 1.15
162, 43000, 1.14
162, 43100, 1.13
162, 43200, 1.12
163, 43300, 1.14
163, 43400, 1.10
163, 43500, 1.11
164, 43600, 1.11
164, 43700, 1.11
165, 43800, 1.11
165, 43900, 1.10
165, 44000, 1.11
166, 44100, 1.37
166, 44200, 1.35
166, 44300, 1.34
167, 44400, 1.35
167, 44500, 1.34
168, 44600, 1.33
168, 44700, 1.34
168, 44800, 1.32
169, 44900, 1.34
169, 45000, 1.33
169, 45100, 1.32
170, 45200, 1.33
170, 45300, 1.32
171, 45400, 1.33
171, 45500, 1.31
171, 45600, 1.32
172, 45700, 1.31
172, 45800, 1.31
172, 45900, 1.33
173, 46000, 1.30
173, 46100, 1.31
174, 46200, 1.30
174, 46300, 1.29
174, 46400, 1.31
175, 46500, 1.31
175, 46600, 1.30
175, 46700, 1.32
176, 46800, 1.30
176, 46900, 1.30
177, 47000, 1.30
177, 47100, 1.30
177, 47200, 1.29
178, 47300, 1.31
178, 47400, 1.29
178, 47500, 1.30
179, 47600, 1.30
179, 47700, 1.29
180, 47800, 1.29
180, 47900, 1.28
180, 48000, 1.30
181, 48100, 1.28
181, 48200, 1.28
181, 48300, 1.27
182, 48400, 1.28
182, 48500, 1.29
183, 48600, 1.28
183, 48700, 1.27
183, 48800, 1.28
184, 48900, 1.30
184, 49000, 1.28
184, 49100, 1.29
185, 49200, 1.26
185, 49300, 1.28
186, 49400, 1.26
186, 49500, 1.27
186, 49600, 1.28
187, 49700, 1.25
187, 49800, 1.24
187, 49900, 1.28
188, 50000, 1.27
188, 50100, 1.27
189, 50200, 1.27
189, 50300, 1.27
189, 50400, 1.26
190, 50500, 1.28
190, 50600, 1.26
190, 50700, 1.25
191, 50800, 1.26
191, 50900, 1.26
192, 51000, 1.24
192, 51100, 1.24
192, 51200, 1.26
193, 51300, 1.26
193, 51400, 1.24
193, 51500, 1.26
194, 51600, 1.23
194, 51700, 1.25
195, 51800, 1.27
195, 51900, 1.24
195, 52000, 1.25
196, 52100, 1.24
196, 52200, 1.24
196, 52300, 1.24
197, 52400, 1.24
197, 52500, 1.24
198, 52600, 1.25
198, 52700, 1.23
198, 52800, 1.24
199, 52900, 1.24
199, 53000, 1.22
199, 53100, 1.23
200, 53200, 1.23
200, 53300, 1.24
200, 53400, 1.22
201, 53500, 1.24
201, 53600, 1.24
202, 53700, 1.23
202, 53800, 1.20
202, 53900, 1.23
203, 54000, 1.22
203, 54100, 1.22
203, 54200, 1.23
204, 54300, 1.21
204, 54400, 1.23
205, 54500, 1.22
205, 54600, 1.22
205, 54700, 1.21
206, 54800, 1.22
206, 54900, 1.21
206, 55000, 1.21
207, 55100, 1.20
207, 55200, 1.23
208, 55300, 1.20
208, 55400, 1.21
208, 55500, 1.21
209, 55600, 1.20
209, 55700, 1.20
209, 55800, 1.19
210, 55900, 1.19
210, 56000, 1.20
