#args_tuples: [('--dev-perct', '1.0'), ('--lr', '0.00005'), ('--data-aug-nx', '9'), ('--batch-size', '32'), ('--lr-decay', '0.5'), ('--train-perct', '1.0'), ('--num-classes', '5'), ('--train-src', None), ('--input-feed', False), ('--dropout', '0.3'), ('--hidden-size', '20'), ('--max-epoch', '1000'), ('--max-decoding-time-step', '70'), ('--dev-src', None), ('--patience', '15'), ('--beam-size', '5'), ('--uniform-init', '0.1'), ('train', True), ('--valid-niter', '1000'), ('--data-aug-amount', '0.2'), ('--embed-size', '50'), ('--data-aug', 'gaussian'), ('--train-tgt', None), ('MODEL_PATH', None), ('test', False), ('--help', False), ('--clip-grad', '5.0'), ('--seed', '0'), ('--dev-tgt', None), ('--save-to', 'model.bin'), ('--log-every', '50'), ('--sample-size', '5'), ('--max-num-trial', '5'), ('--cuda', True)]
#--dev-perct: 1.0
#--lr: 0.00005
#--data-aug-nx: 9
#--batch-size: 32
#--lr-decay: 0.5
#--train-perct: 1.0
#--num-classes: 5
#--train-src: None
#--input-feed: False
#--dropout: 0.3
#--hidden-size: 20
#--max-epoch: 1000
#--max-decoding-time-step: 70
#--dev-src: None
#--patience: 15
#--beam-size: 5
#--uniform-init: 0.1
#train: True
#--valid-niter: 1000
#--data-aug-amount: 0.2
#--embed-size: 50
#--data-aug: gaussian
#--train-tgt: None
#MODEL_PATH: None
#test: False
#--help: False
#--clip-grad: 5.0
#--seed: 0
#--dev-tgt: None
#--save-to: model.bin
#--log-every: 50
#--sample-size: 5
#--max-num-trial: 5
#--cuda: True
#epoch, train iter, train score
5, 11050, 1.49
5, 11100, 1.49
5, 11150, 1.46
5, 11200, 1.48
5, 11250, 1.46
5, 11300, 1.48
5, 11350, 1.48
5, 11400, 1.47
5, 11450, 1.49
5, 11500, 1.48
5, 11550, 1.48
5, 11600, 1.47
5, 11650, 1.47
5, 11700, 1.47
5, 11750, 1.45
5, 11800, 1.48
5, 11850, 1.48
5, 11900, 1.47
5, 11950, 1.47
5, 12000, 1.49
5, 12050, 1.46
5, 12100, 1.49
5, 12150, 1.48
5, 12200, 1.47
5, 12250, 1.49
5, 12300, 1.48
5, 12350, 1.49
5, 12400, 1.45
5, 12450, 1.47
5, 12500, 1.48
5, 12550, 1.49
5, 12600, 1.48
5, 12650, 1.46
5, 12700, 1.47
5, 12750, 1.48
5, 12800, 1.47
5, 12850, 1.48
5, 12900, 1.48
5, 12950, 1.47
5, 13000, 1.47
5, 13050, 1.47
5, 13100, 1.48
5, 13150, 1.46
5, 13200, 1.47
5, 13250, 1.45
5, 13300, 1.48
5, 13350, 1.48
6, 13400, 1.46
6, 13450, 1.46
6, 13500, 1.48
6, 13550, 1.47
6, 13600, 1.48
6, 13650, 1.47
6, 13700, 1.46
6, 13750, 1.46
6, 13800, 1.46
6, 13850, 1.48
6, 13900, 1.48
6, 13950, 1.47
6, 14000, 1.45
6, 14050, 1.46
6, 14100, 1.46
6, 14150, 1.47
6, 14200, 1.47
6, 14250, 1.45
6, 14300, 1.46
6, 14350, 1.46
6, 14400, 1.48
6, 14450, 1.48
6, 14500, 1.48
6, 14550, 1.46
6, 14600, 1.49
6, 14650, 1.48
6, 14700, 1.47
6, 14750, 1.48
6, 14800, 1.47
6, 14850, 1.44
6, 14900, 1.47
6, 14950, 1.47
6, 15000, 1.48
6, 15050, 1.47
6, 15100, 1.46
6, 15150, 1.46
6, 15200, 1.46
6, 15250, 1.45
6, 15300, 1.48
6, 15350, 1.46
6, 15400, 1.47
6, 15450, 1.47
6, 15500, 1.47
6, 15550, 1.47
6, 15600, 1.47
6, 15650, 1.48
6, 15700, 1.48
6, 15750, 1.46
6, 15800, 1.47
6, 15850, 1.46
6, 15900, 1.46
6, 15950, 1.47
6, 16000, 1.46
7, 16050, 1.48
7, 16100, 1.46
7, 16150, 1.48
7, 16200, 1.46
7, 16250, 1.48
7, 16300, 1.48
7, 16350, 1.48
7, 16400, 1.46
7, 16450, 1.47
7, 16500, 1.45
7, 16550, 1.45
7, 16600, 1.48
7, 16650, 1.46
7, 16700, 1.46
7, 16750, 1.47
7, 16800, 1.47
7, 16850, 1.48
7, 16900, 1.47
7, 16950, 1.45
7, 17000, 1.47
7, 17050, 1.46
7, 17100, 1.46
7, 17150, 1.46
7, 17200, 1.45
7, 17250, 1.46
7, 17300, 1.45
7, 17350, 1.47
7, 17400, 1.46
7, 17450, 1.45
7, 17500, 1.47
7, 17550, 1.45
7, 17600, 1.45
7, 17650, 1.47
7, 17700, 1.45
7, 17750, 1.48
7, 17800, 1.48
7, 17850, 1.48
7, 17900, 1.46
7, 17950, 1.46
7, 18000, 1.46
7, 18050, 1.45
7, 18100, 1.46
7, 18150, 1.46
7, 18200, 1.46
7, 18250, 1.44
7, 18300, 1.45
7, 18350, 1.46
7, 18400, 1.44
7, 18450, 1.45
7, 18500, 1.47
7, 18550, 1.47
7, 18600, 1.46
7, 18650, 1.46
8, 18700, 1.47
8, 18750, 1.44
8, 18800, 1.45
8, 18850, 1.47
8, 18900, 1.47
8, 18950, 1.46
8, 19000, 1.47
8, 19050, 1.47
8, 19100, 1.47
8, 19150, 1.46
8, 19200, 1.47
8, 19250, 1.44
8, 19300, 1.44
8, 19350, 1.44
8, 19400, 1.44
8, 19450, 1.48
8, 19500, 1.45
8, 19550, 1.47
8, 19600, 1.47
8, 19650, 1.46
8, 19700, 1.46
8, 19750, 1.48
8, 19800, 1.46
8, 19850, 1.46
8, 19900, 1.46
8, 19950, 1.46
8, 20000, 1.44
8, 20050, 1.46
8, 20100, 1.44
8, 20150, 1.46
8, 20200, 1.44
8, 20250, 1.45
8, 20300, 1.47
8, 20350, 1.45
8, 20400, 1.46
8, 20450, 1.47
8, 20500, 1.45
8, 20550, 1.44
8, 20600, 1.43
8, 20650, 1.44
8, 20700, 1.43
8, 20750, 1.45
8, 20800, 1.45
8, 20850, 1.46
8, 20900, 1.45
8, 20950, 1.46
8, 21000, 1.45
8, 21050, 1.47
8, 21100, 1.44
8, 21150, 1.45
8, 21200, 1.46
8, 21250, 1.46
8, 21300, 1.43
8, 21350, 1.46
9, 21400, 1.47
9, 21450, 1.47
9, 21500, 1.47
9, 21550, 1.43
9, 21600, 1.44
9, 21650, 1.46
9, 21700, 1.45
9, 21750, 1.43
9, 21800, 1.45
9, 21850, 1.43
9, 21900, 1.46
9, 21950, 1.45
9, 22000, 1.46
9, 22050, 1.48
9, 22100, 1.46
9, 22150, 1.44
9, 22200, 1.46
9, 22250, 1.44
9, 22300, 1.44
9, 22350, 1.46
9, 22400, 1.43
9, 22450, 1.45
9, 22500, 1.44
9, 22550, 1.45
9, 22600, 1.45
9, 22650, 1.46
9, 22700, 1.45
9, 22750, 1.45
9, 22800, 1.46
9, 22850, 1.46
9, 22900, 1.46
9, 22950, 1.45
9, 23000, 1.45
9, 23050, 1.44
9, 23100, 1.45
9, 23150, 1.45
9, 23200, 1.47
9, 23250, 1.46
9, 23300, 1.46
9, 23350, 1.46
9, 23400, 1.44
9, 23450, 1.44
9, 23500, 1.44
9, 23550, 1.45
9, 23600, 1.45
9, 23650, 1.46
9, 23700, 1.45
9, 23750, 1.46
9, 23800, 1.43
9, 23850, 1.45
9, 23900, 1.45
9, 23950, 1.43
9, 24000, 1.47
10, 24050, 1.47
10, 24100, 1.45
10, 24150, 1.45
10, 24200, 1.46
10, 24250, 1.41
10, 24300, 1.44
10, 24350, 1.43
10, 24400, 1.46
10, 24450, 1.44
10, 24500, 1.46
10, 24550, 1.43
10, 24600, 1.44
10, 24650, 1.46
10, 24700, 1.45
10, 24750, 1.47
10, 24800, 1.44
10, 24850, 1.45
10, 24900, 1.44
10, 24950, 1.46
10, 25000, 1.46
10, 25050, 1.44
10, 25100, 1.43
10, 25150, 1.45
10, 25200, 1.42
10, 25250, 1.45
10, 25300, 1.45
10, 25350, 1.45
10, 25400, 1.45
10, 25450, 1.46
10, 25500, 1.44
10, 25550, 1.43
10, 25600, 1.46
10, 25650, 1.45
10, 25700, 1.46
10, 25750, 1.46
10, 25800, 1.45
10, 25850, 1.46
10, 25900, 1.45
10, 25950, 1.45
10, 26000, 1.45
10, 26050, 1.44
10, 26100, 1.43
10, 26150, 1.45
10, 26200, 1.44
10, 26250, 1.43
10, 26300, 1.44
10, 26350, 1.46
10, 26400, 1.44
10, 26450, 1.47
10, 26500, 1.42
10, 26550, 1.45
10, 26600, 1.45
10, 26650, 1.44
10, 26700, 1.45
11, 26750, 1.45
11, 26800, 1.42
11, 26850, 1.44
11, 26900, 1.46
11, 26950, 1.43
11, 27000, 1.44
11, 27050, 1.45
11, 27100, 1.41
11, 27150, 1.44
11, 27200, 1.45
11, 27250, 1.47
11, 27300, 1.42
11, 27350, 1.45
11, 27400, 1.44
11, 27450, 1.44
11, 27500, 1.43
11, 27550, 1.45
11, 27600, 1.45
11, 27650, 1.43
11, 27700, 1.46
11, 27750, 1.45
11, 27800, 1.44
11, 27850, 1.46
11, 27900, 1.46
11, 27950, 1.43
11, 28000, 1.44
11, 28050, 1.42
11, 28100, 1.46
11, 28150, 1.44
11, 28200, 1.44
11, 28250, 1.46
11, 28300, 1.45
11, 28350, 1.44
11, 28400, 1.46
11, 28450, 1.43
11, 28500, 1.47
11, 28550, 1.44
11, 28600, 1.43
11, 28650, 1.43
11, 28700, 1.44
11, 28750, 1.45
11, 28800, 1.45
11, 28850, 1.44
11, 28900, 1.42
11, 28950, 1.42
11, 29000, 1.44
11, 29050, 1.45
11, 29100, 1.44
11, 29150, 1.44
11, 29200, 1.47
11, 29250, 1.44
11, 29300, 1.43
11, 29350, 1.44
12, 29400, 1.45
12, 29450, 1.44
12, 29500, 1.44
12, 29550, 1.42
12, 29600, 1.45
12, 29650, 1.44
12, 29700, 1.44
12, 29750, 1.41
12, 29800, 1.46
12, 29850, 1.43
12, 29900, 1.46
12, 29950, 1.44
12, 30000, 1.43
12, 30050, 1.43
12, 30100, 1.45
12, 30150, 1.43
12, 30200, 1.43
12, 30250, 1.44
12, 30300, 1.44
12, 30350, 1.44
12, 30400, 1.45
12, 30450, 1.43
12, 30500, 1.43
12, 30550, 1.44
12, 30600, 1.44
12, 30650, 1.43
12, 30700, 1.45
12, 30750, 1.43
12, 30800, 1.41
12, 30850, 1.43
12, 30900, 1.45
12, 30950, 1.42
12, 31000, 1.45
12, 31050, 1.43
12, 31100, 1.45
12, 31150, 1.42
12, 31200, 1.42
12, 31250, 1.44
12, 31300, 1.44
12, 31350, 1.45
12, 31400, 1.42
12, 31450, 1.43
12, 31500, 1.43
12, 31550, 1.43
12, 31600, 1.44
12, 31650, 1.41
12, 31700, 1.47
12, 31750, 1.46
12, 31800, 1.44
12, 31850, 1.43
12, 31900, 1.41
12, 31950, 1.43
12, 32000, 1.44
13, 32050, 1.43
13, 32100, 1.41
13, 32150, 1.41
13, 32200, 1.45
13, 32250, 1.43
13, 32300, 1.44
13, 32350, 1.42
13, 32400, 1.43
13, 32450, 1.44
13, 32500, 1.42
13, 32550, 1.46
13, 32600, 1.42
13, 32650, 1.43
13, 32700, 1.43
13, 32750, 1.42
13, 32800, 1.43
13, 32850, 1.45
13, 32900, 1.44
13, 32950, 1.45
13, 33000, 1.44
13, 33050, 1.43
13, 33100, 1.46
13, 33150, 1.44
13, 33200, 1.43
13, 33250, 1.45
13, 33300, 1.42
13, 33350, 1.44
13, 33400, 1.42
13, 33450, 1.43
13, 33500, 1.44
13, 33550, 1.44
13, 33600, 1.44
13, 33650, 1.42
13, 33700, 1.45
13, 33750, 1.43
13, 33800, 1.44
13, 33850, 1.45
13, 33900, 1.42
13, 33950, 1.43
13, 34000, 1.42
13, 34050, 1.44
13, 34100, 1.43
13, 34150, 1.45
13, 34200, 1.44
13, 34250, 1.42
13, 34300, 1.44
13, 34350, 1.44
13, 34400, 1.41
13, 34450, 1.42
13, 34500, 1.42
13, 34550, 1.41
13, 34600, 1.41
13, 34650, 1.44
13, 34700, 1.42
14, 34750, 1.42
14, 34800, 1.42
14, 34850, 1.44
14, 34900, 1.45
14, 34950, 1.43
14, 35000, 1.38
14, 35050, 1.43
14, 35100, 1.42
14, 35150, 1.41
14, 35200, 1.43
14, 35250, 1.42
14, 35300, 1.41
14, 35350, 1.43
14, 35400, 1.42
14, 35450, 1.45
14, 35500, 1.44
14, 35550, 1.43
14, 35600, 1.45
14, 35650, 1.44
14, 35700, 1.43
14, 35750, 1.41
14, 35800, 1.41
14, 35850, 1.45
14, 35900, 1.42
14, 35950, 1.43
14, 36000, 1.42
14, 36050, 1.41
14, 36100, 1.43
14, 36150, 1.45
14, 36200, 1.44
14, 36250, 1.43
14, 36300, 1.42
14, 36350, 1.42
14, 36400, 1.43
14, 36450, 1.42
14, 36500, 1.45
14, 36550, 1.43
14, 36600, 1.42
14, 36650, 1.42
14, 36700, 1.43
14, 36750, 1.44
14, 36800, 1.43
14, 36850, 1.44
14, 36900, 1.44
14, 36950, 1.42
14, 37000, 1.42
14, 37050, 1.43
14, 37100, 1.42
14, 37150, 1.41
14, 37200, 1.43
14, 37250, 1.44
14, 37300, 1.44
14, 37350, 1.44
15, 37400, 1.40
15, 37450, 1.42
15, 37500, 1.42
15, 37550, 1.43
15, 37600, 1.45
15, 37650, 1.42
15, 37700, 1.43
15, 37750, 1.42
15, 37800, 1.41
15, 37850, 1.42
15, 37900, 1.45
15, 37950, 1.42
15, 38000, 1.42
15, 38050, 1.45
15, 38100, 1.42
15, 38150, 1.41
15, 38200, 1.43
15, 38250, 1.40
15, 38300, 1.44
15, 38350, 1.43
15, 38400, 1.41
15, 38450, 1.42
15, 38500, 1.43
15, 38550, 1.44
15, 38600, 1.42
15, 38650, 1.43
15, 38700, 1.42
15, 38750, 1.44
15, 38800, 1.42
15, 38850, 1.42
15, 38900, 1.43
15, 38950, 1.40
15, 39000, 1.43
15, 39050, 1.40
15, 39100, 1.41
15, 39150, 1.41
15, 39200, 1.40
15, 39250, 1.42
15, 39300, 1.43
15, 39350, 1.43
15, 39400, 1.46
15, 39450, 1.44
15, 39500, 1.42
15, 39550, 1.40
15, 39600, 1.42
15, 39650, 1.43
15, 39700, 1.43
15, 39750, 1.42
15, 39800, 1.42
15, 39850, 1.42
15, 39900, 1.41
15, 39950, 1.42
15, 40000, 1.40
15, 40050, 1.41
16, 40100, 1.43
16, 40150, 1.41
16, 40200, 1.43
16, 40250, 1.41
16, 40300, 1.40
16, 40350, 1.45
16, 40400, 1.43
16, 40450, 1.41
16, 40500, 1.43
16, 40550, 1.44
16, 40600, 1.41
16, 40650, 1.43
16, 40700, 1.42
16, 40750, 1.43
16, 40800, 1.44
16, 40850, 1.43
16, 40900, 1.45
16, 40950, 1.41
16, 41000, 1.41
16, 41050, 1.41
16, 41100, 1.43
16, 41150, 1.41
16, 41200, 1.42
16, 41250, 1.43
16, 41300, 1.39
16, 41350, 1.41
16, 41400, 1.43
16, 41450, 1.43
16, 41500, 1.42
16, 41550, 1.41
16, 41600, 1.41
16, 41650, 1.43
16, 41700, 1.42
16, 41750, 1.44
16, 41800, 1.38
16, 41850, 1.42
16, 41900, 1.40
16, 41950, 1.43
16, 42000, 1.42
16, 42050, 1.40
16, 42100, 1.41
16, 42150, 1.44
16, 42200, 1.43
16, 42250, 1.43
16, 42300, 1.39
16, 42350, 1.43
16, 42400, 1.43
16, 42450, 1.43
16, 42500, 1.43
16, 42550, 1.42
16, 42600, 1.41
16, 42650, 1.42
16, 42700, 1.40
17, 42750, 1.40
17, 42800, 1.43
17, 42850, 1.42
17, 42900, 1.41
17, 42950, 1.41
17, 43000, 1.41
17, 43050, 1.40
17, 43100, 1.42
17, 43150, 1.41
17, 43200, 1.43
17, 43250, 1.43
17, 43300, 1.43
17, 43350, 1.42
17, 43400, 1.43
17, 43450, 1.42
17, 43500, 1.43
17, 43550, 1.41
17, 43600, 1.42
17, 43650, 1.43
17, 43700, 1.42
17, 43750, 1.43
17, 43800, 1.40
17, 43850, 1.42
17, 43900, 1.42
17, 43950, 1.41
17, 44000, 1.43
17, 44050, 1.43
17, 44100, 1.43
17, 44150, 1.41
17, 44200, 1.42
