#args_tuples: [('--train-perct', '1.0'), ('--data-aug', 'gaussian'), ('--valid-niter', '200'), ('--data-aug-amount', '1'), ('--log-every', '50'), ('--sample-size', '5'), ('--dropout', '0.3'), ('--max-epoch', '1000'), ('--uniform-init', '0.1'), ('--embed-size', '50'), ('--patience', '10'), ('--max-num-trial', '5'), ('--beam-size', '5'), ('--clip-grad', '5.0'), ('--train-src', None), ('--train-tgt', None), ('MODEL_PATH', None), ('--seed', '0'), ('--max-decoding-time-step', '70'), ('--dev-tgt', None), ('--data-aug-nx', '9'), ('--help', False), ('--lr', '0.001'), ('test', False), ('train', True), ('--batch-size', '32'), ('--cuda', True), ('--save-to', 'model.bin'), ('--num-classes', '5'), ('--lr-decay', '0.5'), ('--input-feed', False), ('--dev-perct', '1.0'), ('--hidden-size', '20'), ('--dev-src', None)]
#--train-perct: 1.0
#--data-aug: gaussian
#--valid-niter: 200
#--data-aug-amount: 1
#--log-every: 50
#--sample-size: 5
#--dropout: 0.3
#--max-epoch: 1000
#--uniform-init: 0.1
#--embed-size: 50
#--patience: 10
#--max-num-trial: 5
#--beam-size: 5
#--clip-grad: 5.0
#--train-src: None
#--train-tgt: None
#MODEL_PATH: None
#--seed: 0
#--max-decoding-time-step: 70
#--dev-tgt: None
#--data-aug-nx: 9
#--help: False
#--lr: 0.001
#test: False
#train: True
#--batch-size: 32
#--cuda: True
#--save-to: model.bin
#--num-classes: 5
#--lr-decay: 0.5
#--input-feed: False
#--dev-perct: 1.0
#--hidden-size: 20
#--dev-src: None
#epoch, train iter, train score
2, 3700, 1.51
2, 3750, 1.51
2, 3800, 1.52
2, 3850, 1.53
2, 3900, 1.52
2, 3950, 1.51
2, 4000, 1.51
2, 4050, 1.52
2, 4100, 1.51
2, 4150, 1.52
2, 4200, 1.50
2, 4250, 1.53
2, 4300, 1.52
2, 4350, 1.52
2, 4400, 1.51
2, 4450, 1.52
2, 4500, 1.52
2, 4550, 1.52
2, 4600, 1.52
2, 4650, 1.50
2, 4700, 1.54
2, 4750, 1.52
2, 4800, 1.54
2, 4850, 1.53
2, 4900, 1.53
2, 4950, 1.52
2, 5000, 1.51
2, 5050, 1.50
2, 5100, 1.52
2, 5150, 1.52
2, 5200, 1.52
2, 5250, 1.51
2, 5300, 1.53
3, 5350, 1.52
3, 5400, 1.50
3, 5450, 1.49
3, 5500, 1.50
3, 5550, 1.50
3, 5600, 1.51
3, 5650, 1.51
3, 5700, 1.51
3, 5750, 1.52
3, 5800, 1.51
3, 5850, 1.50
3, 5900, 1.50
3, 5950, 1.51
3, 6000, 1.51
3, 6050, 1.52
3, 6100, 1.52
3, 6150, 1.51
3, 6200, 1.52
3, 6250, 1.51
3, 6300, 1.52
3, 6350, 1.52
3, 6400, 1.50
3, 6450, 1.50
3, 6500, 1.52
3, 6550, 1.51
3, 6600, 1.52
3, 6650, 1.51
3, 6700, 1.52
3, 6750, 1.51
3, 6800, 1.52
3, 6850, 1.49
3, 6900, 1.51
3, 6950, 1.51
3, 7000, 1.49
3, 7050, 1.50
3, 7100, 1.50
3, 7150, 1.51
3, 7200, 1.49
3, 7250, 1.50
3, 7300, 1.51
3, 7350, 1.50
3, 7400, 1.52
3, 7450, 1.51
3, 7500, 1.51
3, 7550, 1.49
3, 7600, 1.51
3, 7650, 1.51
3, 7700, 1.50
3, 7750, 1.51
3, 7800, 1.50
3, 7850, 1.50
3, 7900, 1.52
3, 7950, 1.49
3, 8000, 1.51
4, 8050, 1.50
4, 8100, 1.49
4, 8150, 1.49
4, 8200, 1.50
4, 8250, 1.50
4, 8300, 1.50
4, 8350, 1.49
4, 8400, 1.49
4, 8450, 1.50
4, 8500, 1.50
4, 8550, 1.49
4, 8600, 1.51
4, 8650, 1.52
4, 8700, 1.49
4, 8750, 1.49
4, 8800, 1.50
4, 8850, 1.49
4, 8900, 1.49
4, 8950, 1.48
4, 9000, 1.49
4, 9050, 1.50
4, 9100, 1.52
4, 9150, 1.50
4, 9200, 1.51
4, 9250, 1.49
4, 9300, 1.48
4, 9350, 1.52
4, 9400, 1.50
4, 9450, 1.49
4, 9500, 1.47
4, 9550, 1.49
4, 9600, 1.50
4, 9650, 1.48
4, 9700, 1.48
4, 9750, 1.49
4, 9800, 1.50
4, 9850, 1.52
4, 9900, 1.51
4, 9950, 1.51
4, 10000, 1.51
4, 10050, 1.49
4, 10100, 1.49
4, 10150, 1.49
4, 10200, 1.50
4, 10250, 1.48
4, 10300, 1.51
4, 10350, 1.49
4, 10400, 1.50
4, 10450, 1.49
4, 10500, 1.50
4, 10550, 1.49
4, 10600, 1.51
4, 10650, 1.51
5, 10700, 1.50
5, 10750, 1.47
5, 10800, 1.49
5, 10850, 1.49
5, 10900, 1.48
5, 10950, 1.48
5, 11000, 1.47
5, 11050, 1.49
5, 11100, 1.49
5, 11150, 1.48
5, 11200, 1.49
5, 11250, 1.48
5, 11300, 1.49
5, 11350, 1.50
5, 11400, 1.50
5, 11450, 1.50
5, 11500, 1.49
5, 11550, 1.49
5, 11600, 1.48
5, 11650, 1.48
5, 11700, 1.49
5, 11750, 1.47
5, 11800, 1.50
5, 11850, 1.49
5, 11900, 1.49
5, 11950, 1.47
5, 12000, 1.52
5, 12050, 1.49
5, 12100, 1.50
5, 12150, 1.49
5, 12200, 1.49
5, 12250, 1.49
5, 12300, 1.49
5, 12350, 1.50
5, 12400, 1.49
5, 12450, 1.49
5, 12500, 1.49
5, 12550, 1.49
5, 12600, 1.48
5, 12650, 1.48
5, 12700, 1.50
5, 12750, 1.49
