#args_tuples: [('MODEL_PATH', None), ('--lr', '0.001'), ('--data-aug', 'identity'), ('--embed-size', '50'), ('--help', False), ('--seed', '0'), ('--train-src', None), ('--num-classes', '5'), ('--max-decoding-time-step', '70'), ('--input-feed', False), ('--uniform-init', '0.1'), ('--max-num-trial', '5'), ('--lr-decay', '0.5'), ('--sample-size', '5'), ('test', False), ('--data-aug-amount', '0.1'), ('--beam-size', '5'), ('--train-perct', '1.0'), ('--patience', '10'), ('--batch-size', '32'), ('--dev-tgt', None), ('--hidden-size', '20'), ('--log-every', '50'), ('--train-tgt', None), ('--max-epoch', '2500'), ('--save-to', 'model.bin'), ('--dropout', '0.3'), ('--data-aug-nx', '9'), ('train', True), ('--clip-grad', '5.0'), ('--dev-perct', '1.0'), ('--dev-src', None), ('--valid-niter', '200'), ('--cuda', True)]
#MODEL_PATH: None
#--lr: 0.001
#--data-aug: identity
#--embed-size: 50
#--help: False
#--seed: 0
#--train-src: None
#--num-classes: 5
#--max-decoding-time-step: 70
#--input-feed: False
#--uniform-init: 0.1
#--max-num-trial: 5
#--lr-decay: 0.5
#--sample-size: 5
#test: False
#--data-aug-amount: 0.1
#--beam-size: 5
#--train-perct: 1.0
#--patience: 10
#--batch-size: 32
#--dev-tgt: None
#--hidden-size: 20
#--log-every: 50
#--train-tgt: None
#--max-epoch: 2500
#--save-to: model.bin
#--dropout: 0.3
#--data-aug-nx: 9
#train: True
#--clip-grad: 5.0
#--dev-perct: 1.0
#--dev-src: None
#--valid-niter: 200
#--cuda: True
#epoch, train iter, train score
2, 3700, 1.46
2, 3750, 1.44
2, 3800, 1.44
2, 3850, 1.47
2, 3900, 1.46
2, 3950, 1.44
2, 4000, 1.46
2, 4050, 1.46
2, 4100, 1.45
2, 4150, 1.47
2, 4200, 1.47
2, 4250, 1.48
2, 4300, 1.45
2, 4350, 1.46
2, 4400, 1.48
2, 4450, 1.46
2, 4500, 1.45
2, 4550, 1.46
2, 4600, 1.44
2, 4650, 1.46
2, 4700, 1.44
2, 4750, 1.48
2, 4800, 1.46
2, 4850, 1.45
2, 4900, 1.45
2, 4950, 1.44
2, 5000, 1.46
2, 5050, 1.44
2, 5100, 1.45
2, 5150, 1.45
2, 5200, 1.48
2, 5250, 1.44
2, 5300, 1.48
3, 5350, 1.46
3, 5400, 1.42
3, 5450, 1.45
3, 5500, 1.43
3, 5550, 1.44
3, 5600, 1.43
3, 5650, 1.45
3, 5700, 1.44
3, 5750, 1.45
3, 5800, 1.43
3, 5850, 1.45
3, 5900, 1.45
3, 5950, 1.42
3, 6000, 1.46
3, 6050, 1.41
3, 6100, 1.43
3, 6150, 1.45
3, 6200, 1.43
3, 6250, 1.44
3, 6300, 1.45
3, 6350, 1.43
3, 6400, 1.46
3, 6450, 1.45
3, 6500, 1.44
3, 6550, 1.45
3, 6600, 1.43
3, 6650, 1.44
3, 6700, 1.45
3, 6750, 1.43
3, 6800, 1.42
3, 6850, 1.43
3, 6900, 1.43
3, 6950, 1.43
3, 7000, 1.43
3, 7050, 1.42
3, 7100, 1.44
3, 7150, 1.45
3, 7200, 1.45
